id,obs_tombo,tombo_tipo
10720,duplicata,DUPLICATA
10721,duplicata,DUPLICATA
10729,duplicata,DUPLICATA
10736,unicata,UNICATA
10743,duplicata,DUPLICATA
10786,duplicata,DUPLICATA
10789,duplicata,DUPLICATA
10796,duplicata,DUPLICATA
10800,unicata,UNICATA
10802,duplicata,DUPLICATA
10816,duplicata,DUPLICATA
10823,duplicata,DUPLICATA
10828,duplicata,DUPLICATA
10836,duplicata,DUPLICATA
10847,unicata,UNICATA
10848,duplicata,DUPLICATA
10951,duplicata,DUPLICATA
10973,duplicata,DUPLICATA
10989,unicata,UNICATA
10994,duplicata,DUPLICATA
11007,unicata,UNICATA
11014,duplicata,DUPLICATA
11020,duplicata,DUPLICATA
11021,duplicata,DUPLICATA
11029,duplicata,DUPLICATA
11033,duplicata,DUPLICATA
11053,unicata,UNICATA
11063,unicata,UNICATA
11075,unicata,UNICATA
11082,unicata,UNICATA
11085,unicata,UNICATA
11088,duplicata,DUPLICATA
11096,unicata,UNICATA
11097,unicata,UNICATA
11101,unicata,UNICATA
11102,unicata,UNICATA
11104,unicata,UNICATA
11120,unicata,UNICATA
11140,unicata,UNICATA
11169,duplicata,DUPLICATA
11174,duplicata,DUPLICATA
11181,duplicata,DUPLICATA
11186,duplicata,DUPLICATA
11197,duplicata,DUPLICATA
11212,duplicata,DUPLICATA
11216,unicata,UNICATA
11229,duplicata,DUPLICATA
11238,duplicata,DUPLICATA
11245,duplicata,DUPLICATA
11248,unicata,UNICATA
11257,unicata,UNICATA
11307,duplicata,DUPLICATA
11310,duplicata,DUPLICATA
11311,duplicata,DUPLICATA
11312,duplicata,DUPLICATA
11313,duplicata,DUPLICATA
11319,duplicata,DUPLICATA
11324,duplicata,DUPLICATA
11331,duplicata,DUPLICATA
11333,duplicata,DUPLICATA
11357,duplicata,DUPLICATA
11360,duplicata,DUPLICATA
11367,duplicata,DUPLICATA
11369,unicata,UNICATA
11370,duplicata,DUPLICATA
11386,duplicata,DUPLICATA
11393,duplicata,DUPLICATA
11397,duplicata,DUPLICATA
11398,duplicata,DUPLICATA
11411,duplicata,DUPLICATA
11416,duplicata,DUPLICATA
11425,duplicata,DUPLICATA
11432,duplicata,DUPLICATA
11448,duplicata,DUPLICATA
11450,duplicata,DUPLICATA
11456,duplicata,DUPLICATA
11457,duplicata,DUPLICATA
11460,duplicata,DUPLICATA
11474,duplicata,DUPLICATA
11477,duplicata,DUPLICATA
11479,duplicata,DUPLICATA
11485,duplicata,DUPLICATA
11493,duplicata,DUPLICATA
11498,duplicata,DUPLICATA
11499,duplicata,DUPLICATA
11500,duplicata,DUPLICATA
11501,duplicata,DUPLICATA
11502,duplicata,DUPLICATA
11509,duplicata,DUPLICATA
11519,duplicata,DUPLICATA
11530,duplicata,DUPLICATA
11534,duplicata,DUPLICATA
11539,duplicata,DUPLICATA
11554,duplicata,DUPLICATA
11573,duplicata,DUPLICATA
11575,unicata,UNICATA
11587,unicata,UNICATA
11615,unicata,UNICATA
11624,unicata,UNICATA
11626,duplicata,DUPLICATA
11631,unicata,UNICATA
11650,unicata,UNICATA
11658,duplicata,DUPLICATA
11682,duplicata,DUPLICATA
11689,duplicata,DUPLICATA
11708,duplicata,DUPLICATA
11720,duplicata,DUPLICATA
11726,duplicata,DUPLICATA
11731,duplicata,DUPLICATA
11752,unicata,UNICATA
11754,unicata,UNICATA
11759,unicata,UNICATA
11764,duplicata,DUPLICATA
11777,unicata,UNICATA
11779,duplicata,DUPLICATA
11785,duplicata,DUPLICATA
11819,unicata,UNICATA
11833,duplicata,DUPLICATA
11847,duplicata,DUPLICATA
11851,duplicata,DUPLICATA
11862,duplicata,DUPLICATA
11863,duplicata,DUPLICATA
11872,duplicata,DUPLICATA
11922,duplicata,DUPLICATA
11955,unicata,UNICATA
11968,unicata,UNICATA
11975,duplicata,DUPLICATA
11978,duplicata,DUPLICATA
11992,duplicata,DUPLICATA
11993,duplicata,DUPLICATA
11995,duplicata,DUPLICATA
12019,duplicata,DUPLICATA
12027,unicata,UNICATA
12029,duplicata,DUPLICATA
12036,unicata,UNICATA
12037,duplicata,DUPLICATA
12045,duplicata,DUPLICATA
12060,duplicata,DUPLICATA
12080,duplicata,DUPLICATA
12084,unicata,UNICATA
12091,duplicata,DUPLICATA
12104,duplicata,DUPLICATA
12152,duplicata,DUPLICATA
12153,duplicata,DUPLICATA
12154,duplicata,DUPLICATA
12156,duplicata,DUPLICATA
12157,duplicata,DUPLICATA
12160,duplicata,DUPLICATA
12162,duplicata,DUPLICATA
12174,duplicata,DUPLICATA
12177,duplicata,DUPLICATA
12186,unicata,UNICATA
12212,unicata,UNICATA
12220,duplicata,DUPLICATA
12248,duplicata,DUPLICATA
12253,duplicata,DUPLICATA
12254,unicata,UNICATA
12258,unicata,UNICATA
12263,duplicata,DUPLICATA
12293,unicata,UNICATA
12298,unicata,UNICATA
12320,unicata,UNICATA
12338,unicata,UNICATA
12348,unicata,UNICATA
12372,unicata,UNICATA
12381,duplicata,DUPLICATA
12395,unicata,UNICATA
12396,unicata,UNICATA
12399,duplicata,DUPLICATA
12412,unicata,UNICATA
12426,unicata,UNICATA
12456,unicata,UNICATA
12461,unicata,UNICATA
12462,unicata,UNICATA
12474,duplicata,DUPLICATA
12475,unicata,UNICATA
12477,duplicata,DUPLICATA
12478,unicata,UNICATA
12479,duplicata,DUPLICATA
12486,unicata,UNICATA
12494,duplicata,DUPLICATA
12498,duplicata,DUPLICATA
12500,duplicata,DUPLICATA
12502,duplicata,DUPLICATA
12503,duplicata,DUPLICATA
12513,duplicata,DUPLICATA
12515,duplicata,DUPLICATA
12525,duplicata,DUPLICATA
12527,duplicata,DUPLICATA
12529,duplicata,DUPLICATA
12530,duplicata,DUPLICATA
12535,unicata,UNICATA
12540,duplicata,DUPLICATA
12542,duplicata,DUPLICATA
12546,duplicata,DUPLICATA
12547,duplicata,DUPLICATA
12553,duplicata,DUPLICATA
12558,duplicata,DUPLICATA
12559,duplicata,DUPLICATA
12566,duplicata,DUPLICATA
12568,duplicata,DUPLICATA
12587,duplicata,DUPLICATA
12588,unicata,UNICATA
12596,duplicata,DUPLICATA
12597,duplicata,DUPLICATA
12613,duplicata,DUPLICATA
12624,duplicatas,DUPLICATA
12626,duplicata,DUPLICATA
12628,duplicata,DUPLICATA
12630,duplicata,DUPLICATA
12635,duplicata,DUPLICATA
12636,duplicata,DUPLICATA
12638,duplicata,DUPLICATA
12640,duplicata,DUPLICATA
12647,duplicata,DUPLICATA
12650,duplicata,DUPLICATA
12662,duplicata,DUPLICATA
12663,duplicata,DUPLICATA
12666,duplicata,DUPLICATA
12672,duplicata,DUPLICATA
12710,duplicata,DUPLICATA
12714,duplicata,DUPLICATA
12715,duplicata,DUPLICATA
12717,duplicata,DUPLICATA
12718,duplicata,DUPLICATA
12728,duplicata,DUPLICATA
12730,duplicata,DUPLICATA
12733,duplicata,DUPLICATA
12736,duplicata,DUPLICATA
12755,duplicata,DUPLICATA
12770,duplicata,DUPLICATA
12771,duplicata,DUPLICATA
12772,duplicata,DUPLICATA
12774,duplicata,DUPLICATA
12775,duplicata,DUPLICATA
12776,duplicata,DUPLICATA
12780,duplicata,DUPLICATA
12785,duplicata,DUPLICATA
12788,duplicata,DUPLICATA
12789,duplicata,DUPLICATA
12794,duplicata,DUPLICATA
12799,duplicata,DUPLICATA
12801,duplicata,DUPLICATA
12802,duplicata,DUPLICATA
12809,duplicata,DUPLICATA
12813,duplicata,DUPLICATA
12814,duplicata,DUPLICATA
12821,duplicata,DUPLICATA
12824,duplicata,DUPLICATA
12830,duplicata,DUPLICATA
12841,duplicata,DUPLICATA
12847,duplicata,DUPLICATA
12848,duplicata,DUPLICATA
12850,duplicata,DUPLICATA
12866,duplicata,DUPLICATA
12882,duplicata,DUPLICATA
12884,duplicata,DUPLICATA
12895,duplicata,DUPLICATA
12904,duplicata,DUPLICATA
12906,duplicata,DUPLICATA
12939,duplicata,DUPLICATA
12947,unicata,UNICATA
12949,duplicata,DUPLICATA
12955,duplicata,DUPLICATA
12960,unicata,UNICATA
12961,unicata,UNICATA
12963,duplicata,DUPLICATA
12964,duplicata,DUPLICATA
12967,unicata,UNICATA
12968,duplicata,DUPLICATA
12982,duplicata,DUPLICATA
12983,duplicata,DUPLICATA
12992,duplicata,DUPLICATA
13004,unicata,UNICATA
13006,unicata,UNICATA
13009,duplicata,DUPLICATA
13016,duplicata,DUPLICATA
13020,duplicata,DUPLICATA
13022,duplicata,DUPLICATA
13025,duplicata,DUPLICATA
13029,unicata,UNICATA
13039,duplicata,DUPLICATA
13044,unicata,UNICATA
13045,unicata,UNICATA
13048,duplicata,DUPLICATA
13049,duplicata,DUPLICATA
13050,duplicata,DUPLICATA
13053,duplicata,DUPLICATA
13059,duplicata,DUPLICATA
13062,duplicata,DUPLICATA
13064,duplicata,DUPLICATA
13065,duplicata,DUPLICATA
13066,duplicata,DUPLICATA
13067,duplicata,DUPLICATA
13070,duplicata,DUPLICATA
13071,unicata,UNICATA
13076,duplicata,DUPLICATA
13077,duplicata,DUPLICATA
13078,duplicata,DUPLICATA
13079,duplicata,DUPLICATA
13081,duplicata,DUPLICATA
13082,duplicata,DUPLICATA
13084,duplicata,DUPLICATA
13092,duplicata,DUPLICATA
13097,duplicata,DUPLICATA
13108,duplicata,DUPLICATA
13109,duplicata,DUPLICATA
13112,unicata,UNICATA
13121,duplicata,DUPLICATA
13123,duplicata,DUPLICATA
13130,duplicata,DUPLICATA
13131,duplicata,DUPLICATA
13135,duplicata,DUPLICATA
13138,duplicata,DUPLICATA
13139,unicata,UNICATA
13140,duplicata,DUPLICATA
13145,duplicata,DUPLICATA
13147,duplicata,DUPLICATA
13148,duplicata,DUPLICATA
13156,duplicata,DUPLICATA
13161,duplicata,DUPLICATA
13168,duplicata,DUPLICATA
13172,duplicata,DUPLICATA
13180,duplicata,DUPLICATA
13182,duplicata,DUPLICATA
13194,unicata,UNICATA
13196,duplicata,DUPLICATA
13198,duplicata,DUPLICATA
13199,duplicata,DUPLICATA
13200,duplicata,DUPLICATA
13205,duplicata,DUPLICATA
13209,unicata,UNICATA
13210,duplicata,DUPLICATA
13211,duplicata,DUPLICATA
13212,duplicata,DUPLICATA
13214,duplicata,DUPLICATA
13217,unicata,UNICATA
13225,duplicata,DUPLICATA
13227,duplicata,DUPLICATA
13231,duplicata,DUPLICATA
13244,duplicata,DUPLICATA
13248,duplicata,DUPLICATA
13252,duplicata,DUPLICATA
13258,duplicata,DUPLICATA
13266,duplicata,DUPLICATA
13267,duplicata,DUPLICATA
13276,duplicata,DUPLICATA
13328,duplicata,DUPLICATA
13349,duplicata,DUPLICATA
13363,duplicata,DUPLICATA
13373,unicata,UNICATA
13377,unicata,UNICATA
13404,unicata,UNICATA
13415,unicata,UNICATA
13436,unicata,UNICATA
13458,unicata,UNICATA
13459,unicata,UNICATA
13460,unicata,UNICATA
13482,unicata,UNICATA
13513,unicata,UNICATA
13517,unicata,UNICATA
13525,duplicata,DUPLICATA
13538,duplicata,DUPLICATA
13541,duplicata,DUPLICATA
13547,duplicata,DUPLICATA
13559,duplicata,DUPLICATA
13560,duplicata,DUPLICATA
13565,duplicata,DUPLICATA
13570,duplicata,DUPLICATA
13577,duplicata,DUPLICATA
13578,duplicata,DUPLICATA
13601,unicata,UNICATA
13605,duplicata,DUPLICATA
13609,unicata,UNICATA
13618,unicata,UNICATA
13634,unicata,UNICATA
13637,duplicata,DUPLICATA
13639,duplicata,DUPLICATA
13641,duplicata,DUPLICATA
13643,duplicata,DUPLICATA
13648,unicata,UNICATA
13660,duplicata,DUPLICATA
13661,duplicata,DUPLICATA
13663,duplicata,DUPLICATA
13665,duplicata,DUPLICATA
13685,duplicata,DUPLICATA
13688,duplicata,DUPLICATA
13700,duplicata,DUPLICATA
13703,duplicata,DUPLICATA
13705,duplicata,DUPLICATA
13711,duplicata,DUPLICATA
13742,duplicata,DUPLICATA
13746,duplicata,DUPLICATA
13757,duplicata,DUPLICATA
13762,duplicata,DUPLICATA
13763,duplicata,DUPLICATA
13765,duplicata,DUPLICATA
13773,duplicata,DUPLICATA
13774,unicata,UNICATA
13779,duplicata,DUPLICATA
13781,duplicata,DUPLICATA
13784,duplicata,DUPLICATA
13787,duplicata,DUPLICATA
13789,duplicata,DUPLICATA
13793,duplicata,DUPLICATA
13800,duplicata,DUPLICATA
13802,duplicata,DUPLICATA
13804,duplicata,DUPLICATA
13805,duplicata,DUPLICATA
13807,duplicata,DUPLICATA
13809,duplicata,DUPLICATA
13810,duplicata,DUPLICATA
13815,duplicata,DUPLICATA
13816,duplicata,DUPLICATA
13822,duplicata,DUPLICATA
13823,duplicata,DUPLICATA
13830,unicata,UNICATA
13831,unicata,UNICATA
13839,duplicata,DUPLICATA
13846,duplicata,DUPLICATA
13847,unicata,UNICATA
13850,duplicata,DUPLICATA
13854,duplicata,DUPLICATA
13856,duplicata,DUPLICATA
13863,duplicata,DUPLICATA
13864,duplicata,DUPLICATA
13866,duplicata,DUPLICATA
13869,duplicata,DUPLICATA
13870,duplicata,DUPLICATA
13872,duplicata,DUPLICATA
13873,unicata,UNICATA
13874,duplicata,DUPLICATA
13875,duplicata,DUPLICATA
13876,duplicata,DUPLICATA
13877,duplicata,DUPLICATA
13884,duplicata,DUPLICATA
13886,duplicata,DUPLICATA
13891,duplicata,DUPLICATA
13895,duplicata,DUPLICATA
13899,duplicata,DUPLICATA
13900,duplicata,DUPLICATA
13904,duplicata,DUPLICATA
13905,duplicata,DUPLICATA
13908,duplicata,DUPLICATA
13937,unicata,UNICATA
13938,duplicata,DUPLICATA
13945,unicata,UNICATA
13948,duplicata,DUPLICATA
13950,duplicata,DUPLICATA
13951,duplicata,DUPLICATA
13961,duplicata,DUPLICATA
13964,duplicata,DUPLICATA
13970,duplicata,DUPLICATA
13972,unicata,UNICATA
13977,duplicata,DUPLICATA
13981,duplicata,DUPLICATA
13983,duplicata,DUPLICATA
13985,duplicata,DUPLICATA
13992,duplicata,DUPLICATA
13993,duplicata,DUPLICATA
13995,duplicata,DUPLICATA
13999,duplicata,DUPLICATA
14000,duplicata,DUPLICATA
14003,duplicata,DUPLICATA
14017,unicata,UNICATA
14035,duplicata,DUPLICATA
14039,duplicata,DUPLICATA
14042,duplicata,DUPLICATA
14044,duplicata,DUPLICATA
14047,duplicata,DUPLICATA
14057,unicata,UNICATA
14060,duplicata,DUPLICATA
14062,duplicata,DUPLICATA
14071,unicata,UNICATA
14077,unicata,UNICATA
14083,duplicata,DUPLICATA
14088,duplicata,DUPLICATA
14090,unicata,UNICATA
14121,unicata,UNICATA
14127,unicata,UNICATA
14131,unicata,UNICATA
14147,unicata,UNICATA
14149,unicata,UNICATA
14157,duplicata,DUPLICATA
14170,duplicata,DUPLICATA
14172,duplicata,DUPLICATA
14173,duplicata,DUPLICATA
14177,unicata,UNICATA
14185,duplicata,DUPLICATA
14189,unicata,UNICATA
14191,duplicata,DUPLICATA
14192,duplicata,DUPLICATA
14210,duplicata,DUPLICATA
14222,duplicata,DUPLICATA
14224,duplicata,DUPLICATA
14226,duplicata,DUPLICATA
14236,duplicata,DUPLICATA
14237,unicata,UNICATA
14240,duplicata,DUPLICATA
14241,duplicata,DUPLICATA
14243,duplicata,DUPLICATA
14252,duplicata,DUPLICATA
14259,unicata,UNICATA
14260,duplicata,DUPLICATA
14274,duplicata,DUPLICATA
14277,duplicata,DUPLICATA
14297,unicata,UNICATA
14304,unicata,UNICATA
14313,unicata,UNICATA
14314,duplicata,DUPLICATA
14352,unicata,UNICATA
14355,duplicata,DUPLICATA
14359,duplicata,DUPLICATA
14369,Unicata,UNICATA
14384,unicata,UNICATA
14389,unicata,UNICATA
14391,duplicata,DUPLICATA
14393,unicata,UNICATA
14410,unicata,UNICATA
14416,unicata,UNICATA
14420,unicata,UNICATA
14435,unicata,UNICATA
14452,duplicata,DUPLICATA
14474,duplicata,DUPLICATA
14482,duplicata,DUPLICATA
14486,duplicata,DUPLICATA
14488,duplicata,DUPLICATA
14490,unicata,UNICATA
14494,duplicata,DUPLICATA
14497,duplicata,DUPLICATA
14506,duplicata,DUPLICATA
14509,duplicata,DUPLICATA
14514,duplicata,DUPLICATA
14520,duplicata,DUPLICATA
14524,duplicata,DUPLICATA
14526,unicata,UNICATA
14528,duplicata,DUPLICATA
14529,duplicata,DUPLICATA
14532,duplicata,DUPLICATA
14534,unicata,UNICATA
14535,duplicata,DUPLICATA
14537,duplicata,DUPLICATA
14539,duplicata,DUPLICATA
14540,unicata,UNICATA
14544,duplicata,DUPLICATA
14545,duplicata,DUPLICATA
14547,unicata,UNICATA
14549,duplicata,DUPLICATA
14553,unicata,UNICATA
14555,duplicata,DUPLICATA
14557,duplicata,DUPLICATA
14558,unicata,UNICATA
14562,duplicata,DUPLICATA
14565,duplicata,DUPLICATA
14567,unicata,UNICATA
14568,duplicata,DUPLICATA
14572,duplicata,DUPLICATA
14577,unicata,UNICATA
14580,duplicata,DUPLICATA
14581,unicata,UNICATA
14582,duplicata,DUPLICATA
14585,duplicata,DUPLICATA
14588,duplicata,DUPLICATA
14590,duplicata,DUPLICATA
14592,duplicata,DUPLICATA
14597,duplicata,DUPLICATA
14598,duplicata,DUPLICATA
14600,unicata,UNICATA
14603,duplicata,DUPLICATA
14606,duplicata,DUPLICATA
14610,duplicata,DUPLICATA
14613,duplicata,DUPLICATA
14614,duplicata,DUPLICATA
14621,duplicata,DUPLICATA
14622,duplicata,DUPLICATA
14623,duplicata,DUPLICATA
14624,unicata,UNICATA
14625,duplicata,DUPLICATA
14627,duplicata,DUPLICATA
14631,duplicata,DUPLICATA
14640,duplicata,DUPLICATA
14642,duplicata,DUPLICATA
14646,duplicata,DUPLICATA
14647,duplicata,DUPLICATA
14650,duplicata,DUPLICATA
14651,duplicata,DUPLICATA
14659,duplicata,DUPLICATA
14660,duplicata,DUPLICATA
14662,duplicata,DUPLICATA
14663,duplicata,DUPLICATA
14667,duplicatas,DUPLICATA
14671,duplicata,DUPLICATA
14675,duplicata,DUPLICATA
14677,duplicata,DUPLICATA
14681,duplicata,DUPLICATA
14686,duplicata,DUPLICATA
14687,duplicata,DUPLICATA
14691,unicata,UNICATA
14692,duplicata,DUPLICATA
14701,duplicata,DUPLICATA
14702,duplicata,DUPLICATA
14706,unicata,UNICATA
14708,unicata,UNICATA
14710,duplicata,DUPLICATA
14712,duplicata,DUPLICATA
14715,duplicata,DUPLICATA
14717,duplicata,DUPLICATA
14718,duplicata,DUPLICATA
14725,duplicata,DUPLICATA
14737,duplicata,DUPLICATA
14738,duplicata,DUPLICATA
14739,duplicata,DUPLICATA
14745,unicata,UNICATA
14752,duplicata,DUPLICATA
14754,duplicata,DUPLICATA
14767,duplicata,DUPLICATA
14772,duplicata,DUPLICATA
14774,duplicata,DUPLICATA
14782,unicata,UNICATA
14784,unicata,UNICATA
14785,duplicata,DUPLICATA
14786,duplicata,DUPLICATA
14790,duplicata,DUPLICATA
14797,duplicata,DUPLICATA
14800,duplicata,DUPLICATA
14802,duplicata,DUPLICATA
14810,duplicata,DUPLICATA
14815,duplicata,DUPLICATA
14816,duplicata,DUPLICATA
14819,duplicata,DUPLICATA
14824,duplicata,DUPLICATA
14826,duplicata,DUPLICATA
14830,duplicata,DUPLICATA
14842,duplicata,DUPLICATA
14844,duplicata,DUPLICATA
14862,duplicata,DUPLICATA
14881,Duplicata,DUPLICATA
14884,unicata,UNICATA
14889,duplicata,DUPLICATA
14894,duplicata,DUPLICATA
14903,duplicata,DUPLICATA
14905,duplicata,DUPLICATA
14912,duplicata,DUPLICATA
14913,duplicata,DUPLICATA
14914,duplicata,DUPLICATA
14921,duplicata,DUPLICATA
14926,duplicata,DUPLICATA
14929,duplicata,DUPLICATA
14940,duplicata,DUPLICATA
14950,duplicata,DUPLICATA
14956,duplicata,DUPLICATA
14965,duplicata,DUPLICATA
14967,duplicata,DUPLICATA
14969,duplicata,DUPLICATA
14973,duplicata,DUPLICATA
14976,duplicata,DUPLICATA
14980,duplicata,DUPLICATA
14982,duplicata,DUPLICATA
14985,duplicata,DUPLICATA
14986,duplicata,DUPLICATA
14989,duplicata,DUPLICATA
14991,duplicata,DUPLICATA
15000,duplicata,DUPLICATA
15002,duplicata,DUPLICATA
15005,duplicata,DUPLICATA
15006,duplicata,DUPLICATA
15010,duplicata,DUPLICATA
15065,unicata,UNICATA
15067,duplicata,DUPLICATA
15071,unicata,UNICATA
15075,duplicata,DUPLICATA
15079,duplicata,DUPLICATA
15088,duplicata,DUPLICATA
15091,duplicata,DUPLICATA
15102,duplicata,DUPLICATA
15104,duplicata,DUPLICATA
15106,duplicata,DUPLICATA
15107,duplicata,DUPLICATA
15108,duplicata,DUPLICATA
15115,duplicata,DUPLICATA
15121,duplicata,DUPLICATA
15123,duplicata,DUPLICATA
15131,unicata,UNICATA
15143,duplicata,DUPLICATA
15145,duplicata,DUPLICATA
15146,duplicata,DUPLICATA
15147,duplicata,DUPLICATA
15158,unicata,UNICATA
15162,duplicata,DUPLICATA
15166,unicata,UNICATA
15169,duplicata,DUPLICATA
15170,duplicata,DUPLICATA
15174,duplicata,DUPLICATA
15177,duplicata,DUPLICATA
15180,duplicata,DUPLICATA
15185,duplicata,DUPLICATA
15186,duplicata,DUPLICATA
15188,duplicata,DUPLICATA
15193,duplicata,DUPLICATA
15196,duplicata,DUPLICATA
15205,duplicata,DUPLICATA
15209,duplicata,DUPLICATA
15219,duplicata,DUPLICATA
15220,unicata,UNICATA
15223,unicata,UNICATA
15226,unicata,UNICATA
15227,unicata,UNICATA
15228,duplicata,DUPLICATA
15232,duplicata,DUPLICATA
15235,duplicata,DUPLICATA
15237,duplicata,DUPLICATA
15238,duplicata,DUPLICATA
15239,duplicata,DUPLICATA
15240,duplicata,DUPLICATA
15264,unicata,UNICATA
15265,unicata,UNICATA
15286,unicata,UNICATA
15290,unicata,UNICATA
15295,unicata,UNICATA
15308,unicata,UNICATA
15347,unicata,UNICATA
15352,unicata,UNICATA
15355,unicata,UNICATA
15367,duplicata,DUPLICATA
15387,unicata,UNICATA
15389,duplicata,DUPLICATA
15404,unicata,UNICATA
15419,unicata,UNICATA
15439,duplicata,DUPLICATA
15446,duplicata,DUPLICATA
15448,duplicata,DUPLICATA
15449,unicata,UNICATA
15450,duplicata,DUPLICATA
15452,duplicata,DUPLICATA
15455,duplicata,DUPLICATA
15459,duplicata,DUPLICATA
15460,duplicata,DUPLICATA
15461,unicata,UNICATA
15464,duplicata,DUPLICATA
15468,duplicata,DUPLICATA
15469,duplicata,DUPLICATA
15470,duplicata,DUPLICATA
15472,unicata,UNICATA
15475,duplicata,DUPLICATA
15476,duplicata,DUPLICATA
15479,duplicata,DUPLICATA
15480,duplicata,DUPLICATA
15481,duplicata,DUPLICATA
15482,unicata,UNICATA
15485,duplicata,DUPLICATA
15487,duplicata,DUPLICATA
15489,duplicata,DUPLICATA
15492,duplicata,DUPLICATA
15494,duplicata,DUPLICATA
15500,duplicata,DUPLICATA
15501,duplicata,DUPLICATA
15503,duplicata,DUPLICATA
15504,unicata,UNICATA
15506,duplicata,DUPLICATA
15508,duplicata,DUPLICATA
15510,duplicata,DUPLICATA
15512,duplicata,DUPLICATA
15513,duplicata,DUPLICATA
15515,duplicata,DUPLICATA
15520,duplicata,DUPLICATA
15521,duplicata,DUPLICATA
15522,unicata,UNICATA
15529,duplicata,DUPLICATA
15532,duplicata,DUPLICATA
15536,duplicata,DUPLICATA
15538,duplicata,DUPLICATA
15542,duplicata,DUPLICATA
15543,duplicata,DUPLICATA
15544,duplicata,DUPLICATA
15546,duplicata,DUPLICATA
15554,duplicata,DUPLICATA
15555,duplicata,DUPLICATA
15557,duplicata,DUPLICATA
15558,duplicata,DUPLICATA
15572,unicata,UNICATA
15574,duplicata,DUPLICATA
15575,unicata,UNICATA
15576,duplicata,DUPLICATA
15579,duplicata,DUPLICATA
15584,duplicata,DUPLICATA
15591,duplicata,DUPLICATA
15594,duplicata,DUPLICATA
15595,duplicata,DUPLICATA
15598,unicata,UNICATA
15600,duplicata,DUPLICATA
15606,duplicata,DUPLICATA
15608,duplicata,DUPLICATA
15612,unicata,UNICATA
15613,duplicata,DUPLICATA
15616,unicata,UNICATA
15617,duplicata,DUPLICATA
15621,unicata,UNICATA
15622,duplicata,DUPLICATA
15670,duplicata,DUPLICATA
15683,unicata,UNICATA
15708,unicata,UNICATA
15730,duplicata,DUPLICATA
15737,unicata,UNICATA
15749,duplicata,DUPLICATA
15758,duplicata,DUPLICATA
15760,duplicata,DUPLICATA
15768,duplicata,DUPLICATA
15801,unicata,UNICATA
15805,unicata,UNICATA
15809,unicata,UNICATA
15820,unicata,UNICATA
15824,unicata,UNICATA
15838,duplicata,DUPLICATA
15852,duplicata,DUPLICATA
15858,duplicata,DUPLICATA
15861,duplicata,DUPLICATA
15863,unicata,UNICATA
15865,unicata,UNICATA
15873,unicata,UNICATA
15877,unicata,UNICATA
15879,unicata,UNICATA
15890,unicata,UNICATA
15891,unicata,UNICATA
15897,duplicata,DUPLICATA
15899,duplicata,DUPLICATA
15916,unicata,UNICATA
15917,unicata,UNICATA
15940,unicata,UNICATA
15944,duplicata,DUPLICATA
15946,unicata,UNICATA
15948,duplicata,DUPLICATA
15954,duplicata,DUPLICATA
15962,duplicata,DUPLICATA
15965,duplicata,DUPLICATA
15976,duplicata,DUPLICATA
15979,duplicata,DUPLICATA
15981,duplicata,DUPLICATA
16003,duplicata,DUPLICATA
16010,duplicata,DUPLICATA
16013,duplicata,DUPLICATA
16016,duplicata,DUPLICATA
16017,duplicata,DUPLICATA
16024,duplicata,DUPLICATA
16031,duplicata,DUPLICATA
16033,duplicata,DUPLICATA
16037,duplicata,DUPLICATA
16040,duplicata,DUPLICATA
16052,duplicata,DUPLICATA
16055,duplicata,DUPLICATA
16058,duplicata,DUPLICATA
16059,duplicata,DUPLICATA
16064,duplicata,DUPLICATA
16067,duplicata,DUPLICATA
16072,unicata,UNICATA
16089,duplicata,DUPLICATA
16103,duplicata,DUPLICATA
16112,duplicata,DUPLICATA
16123,duplicata,DUPLICATA
16133,duplicata,DUPLICATA
16140,duplicata,DUPLICATA
16142,duplicata,DUPLICATA
16155,duplicata,DUPLICATA
16158,duplicata,DUPLICATA
16166,duplicata,DUPLICATA
16173,duplicata,DUPLICATA
16175,duplicata,DUPLICATA
16184,duplicata,DUPLICATA
16194,duplicata,DUPLICATA
16196,duplicata,DUPLICATA
16199,duplicata,DUPLICATA
16201,unicata,UNICATA
16205,duplicata,DUPLICATA
16207,duplicata,DUPLICATA
16215,duplicata,DUPLICATA
16216,duplicata,DUPLICATA
16225,duplicata,DUPLICATA
16233,duplicata,DUPLICATA
16238,duplicata,DUPLICATA
16241,duplicata,DUPLICATA
16247,duplicata,DUPLICATA
16254,duplicata,DUPLICATA
16255,duplicata,DUPLICATA
16258,duplicata,DUPLICATA
16269,duplicata,DUPLICATA
16270,duplicata,DUPLICATA
16278,duplicata,DUPLICATA
16280,duplicata,DUPLICATA
16283,duplicata,DUPLICATA
16287,duplicata,DUPLICATA
16292,duplicata,DUPLICATA
16294,duplicata,DUPLICATA
16295,duplicata,DUPLICATA
16309,unicata,UNICATA
16322,duplicata,DUPLICATA
16340,unicata,UNICATA
16390,duplicata,DUPLICATA
16403,duplicata,DUPLICATA
16411,unicata,UNICATA
16412,unicata,UNICATA
16416,duplicata,DUPLICATA
16419,duplicata,DUPLICATA
16423,unicata,UNICATA
16426,duplicata,DUPLICATA
16429,unicata,UNICATA
16430,unicata,UNICATA
16431,unicata,UNICATA
16432,unicata,UNICATA
16434,unicata,UNICATA
16435,duplicata,DUPLICATA
16436,duplicata,DUPLICATA
16437,duplicata,DUPLICATA
16440,unicata,UNICATA
